Bon Homme County,bon-homme-county-sd,1437,South Dakota,46009,6980
Brookings County,brookings-county-sd,1437,South Dakota,46011,35232
Brown County,brown-county-sd,1437,South Dakota,46013,39316
Brule County,brule-county-sd,1437,South Dakota,46015,5229
Buffalo County,buffalo-county-sd,1437,South Dakota,46017,2036
Butte County,butte-county-sd,1437,South Dakota,46019,10222
Campbell County,campbell-county-sd,1437,South Dakota,46021,1377
Charles Mix County,charles-mix-county-sd,1437,South Dakota,46023,9338
Clark County,clark-county-sd,1437,South Dakota,46025,3739
Clay County,clay-county-sd,1437,South Dakota,46027,14041
Codington County,codington-county-sd,1437,South Dakota,46029,28015
Corson County,corson-county-sd,1437,South Dakota,46031,4165
Custer County,custer-county-sd,1437,South Dakota,46033,8726
Davison County,davison-county-sd,1437,South Dakota,46035,19790
Day County,day-county-sd,1437,South Dakota,46037,5505
Deuel County,deuel-county-sd,1437,South Dakota,46039,4337
Dewey County,dewey-county-sd,1437,South Dakota,46041,5904
Douglas County,douglas-county-sd,1437,South Dakota,46043,2935
Edmunds County,edmunds-county-sd,1437,South Dakota,46045,3875
Fall River County,fall-river-county-sd,1437,South Dakota,46047,6758
Faulk County,faulk-county-sd,1437,South Dakota,46049,2330
Grant County,grant-county-sd,1437,South Dakota,46051,7147
Gregory County,gregory-county-sd,1437,South Dakota,46053,4212
Haakon County,haakon-county-sd,1437,South Dakota,46055,1918
Hamlin County,hamlin-county-sd,1437,South Dakota,46057,6111
Hand County,hand-county-sd,1437,South Dakota,46059,3262
Hanson County,hanson-county-sd,1437,South Dakota,46061,3376
Harding County,harding-county-sd,1437,South Dakota,46063,1249
Hughes County,hughes-county-sd,1437,South Dakota,46065,17650
Hutchinson County,hutchinson-county-sd,1437,South Dakota,46067,7380
Hyde County,hyde-county-sd,1437,South Dakota,46069,1282
Jackson County,jackson-county-sd,1437,South Dakota,46071,3307
Jerauld County,jerauld-county-sd,1437,South Dakota,46073,2043
Jones County,jones-county-sd,1437,South Dakota,46075,928
Kingsbury County,kingsbury-county-sd,1437,South Dakota,46077,4919
Lake County,lake-county-sd,1437,South Dakota,46079,13057
Lawrence County,lawrence-county-sd,1437,South Dakota,46081,25741
Lincoln County,lincoln-county-sd,1437,South Dakota,46083,58807
Lyman County,lyman-county-sd,1437,South Dakota,46085,3821
McCook County,mccook-county-sd,1437,South Dakota,46087,5546
McPherson County,mcpherson-county-sd,1437,South Dakota,46089,2407
Marshall County,marshall-county-sd,1437,South Dakota,46091,5112
Meade County,meade-county-sd,1437,South Dakota,46093,28294
Mellette County,mellette-county-sd,1437,South Dakota,46095,2042
Miner County,miner-county-sd,1437,South Dakota,46097,2213
Minnehaha County,minnehaha-county-sd,1437,South Dakota,46099,192876
Moody County,moody-county-sd,1437,South Dakota,46101,6579
Oglala Lakota County,oglala-lakota-county-sd,1437,South Dakota,46102,14309
Pennington County,pennington-county-sd,1437,South Dakota,46103,111729
Perkins County,perkins-county-sd,1437,South Dakota,46105,2922
Potter County,potter-county-sd,1437,South Dakota,46107,2207
Roberts County,roberts-county-sd,1437,South Dakota,46109,10447
Sanborn County,sanborn-county-sd,1437,South Dakota,46111,2429
Spink County,spink-county-sd,1437,South Dakota,46115,6495
Stanley County,stanley-county-sd,1437,South Dakota,46117,3022
Sully County,sully-county-sd,1437,South Dakota,46119,1392
Todd County,todd-county-sd,1437,South Dakota,46121,10283
Tripp County,tripp-county-sd,1437,South Dakota,46123,5478
Turner County,turner-county-sd,1437,South Dakota,46125,8424
Union County,union-county-sd,1437,South Dakota,46127,15619
Walworth County,walworth-county-sd,1437,South Dakota,46129,5587
Yankton County,yankton-county-sd,1437,South Dakota,46135,22869
Ziebach County,ziebach-county-sd,1437,South Dakota,46137,2742
Anderson County,anderson-county-tn,1438,Tennessee,47001,76482
Bedford County,bedford-county-tn,1438,Tennessee,47003,49038
Benton County,benton-county-tn,1438,Tennessee,47005,16184
Bledsoe County,bledsoe-county-tn,1438,Tennessee,47007,14755
Blount County,blount-county-tn,1438,Tennessee,47009,131349
Bradley County,bradley-county-tn,1438,Tennessee,47011,106727
Campbell County,campbell-county-tn,1438,Tennessee,47013,39583
Cannon County,cannon-county-tn,1438,Tennessee,47015,14462
Carroll County,carroll-county-tn,1438,Tennessee,47017,28020
Carter County,carter-county-tn,1438,Tennessee,47019,56351
Cheatham County,cheatham-county-tn,1438,Tennessee,47021,40439
Chester County,chester-county-tn,1438,Tennessee,47023,17276
Claiborne County,claiborne-county-tn,1438,Tennessee,47025,31756
Clay County,clay-county-tn,1438,Tennessee,47027,7717
Cocke County,cocke-county-tn,1438,Tennessee,47029,35774
Coffee County,coffee-county-tn,1438,Tennessee,47031,55700
Crockett County,crockett-county-tn,1438,Tennessee,47033,14328
Cumberland County,cumberland-county-tn,1438,Tennessee,47035,59673
Davidson County,davidson-county-tn,1438,Tennessee,47037,692587
Decatur County,decatur-county-tn,1438,Tennessee,47039,11706
DeKalb County,dekalb-county-tn,1438,Tennessee,47041,20138
Dickson County,dickson-county-tn,1438,Tennessee,47043,53446
Dyer County,dyer-county-tn,1438,Tennessee,47045,37320
Fayette County,fayette-county-tn,1438,Tennessee,47047,40507
Fentress County,fentress-county-tn,1438,Tennessee,47049,18217
Franklin County,franklin-county-tn,1438,Tennessee,47051,41890
Gibson County,gibson-county-tn,1438,Tennessee,47053,49045
Giles County,giles-county-tn,1438,Tennessee,47055,29503
Grainger County,grainger-county-tn,1438,Tennessee,47057,23145
Greene County,greene-county-tn,1438,Tennessee,47059,69087
Grundy County,grundy-county-tn,1438,Tennessee,47061,13346
Hamblen County,hamblen-county-tn,1438,Tennessee,47063,64569
Hamilton County,hamilton-county-tn,1438,Tennessee,47065,364286
Hancock County,hancock-county-tn,1438,Tennessee,47067,6549
Hardeman County,hardeman-county-tn,1438,Tennessee,47069,25220
Hardin County,hardin-county-tn,1438,Tennessee,47071,25776
Hawkins County,hawkins-county-tn,1438,Tennessee,47073,56530
Haywood County,haywood-county-tn,1438,Tennessee,47075,17335
Henderson County,henderson-county-tn,1438,Tennessee,47077,27847
Henry County,henry-county-tn,1438,Tennessee,47079,32358
Hickman County,hickman-county-tn,1438,Tennessee,47081,25063
Houston County,houston-county-tn,1438,Tennessee,47083,8263
Humphreys County,humphreys-county-tn,1438,Tennessee,47085,18486
Jackson County,jackson-county-tn,1438,Tennessee,47087,11758
Jefferson County,jefferson-county-tn,1438,Tennessee,47089,54012
Johnson County,johnson-county-tn,1438,Tennessee,47091,17778
Knox County,knox-county-tn,1438,Tennessee,47093,465289
Lake County,lake-county-tn,1438,Tennessee,47095,7411
Lauderdale County,lauderdale-county-tn,1438,Tennessee,47097,25825
Lawrence County,lawrence-county-tn,1438,Tennessee,47099,43734
Lewis County,lewis-county-tn,1438,Tennessee,47101,12086
Lincoln County,lincoln-county-tn,1438,Tennessee,47103,34117
Loudon County,loudon-county-tn,1438,Tennessee,47105,53054
McMinn County,mcminn-county-tn,1438,Tennessee,47107,53285
McNairy County,mcnairy-county-tn,1438,Tennessee,47109,25832
Macon County,macon-county-tn,1438,Tennessee,47111,24265
Madison County,madison-county-tn,1438,Tennessee,47113,97605
Marion County,marion-county-tn,1438,Tennessee,47115,28575
Marshall County,marshall-county-tn,1438,Tennessee,47117,33683
Maury County,maury-county-tn,1438,Tennessee,47119,94340
Meigs County,meigs-county-tn,1438,Tennessee,47121,12306
Monroe County,monroe-county-tn,1438,Tennessee,47123,46357
Montgomery County,montgomery-county-tn,1438,Tennessee,47125,205950
Moore County,moore-county-tn,1438,Tennessee,47127,6411
Morgan County,morgan-county-tn,1438,Tennessee,47129,21579
Obion County,obion-county-tn,1438,Tennessee,47131,30267
Overton County,overton-county-tn,1438,Tennessee,47133,22068
Perry County,perry-county-tn,1438,Tennessee,47135,8064
Pickett County,pickett-county-tn,1438,Tennessee,47137,5082
Polk County,polk-county-tn,1438,Tennessee,47139,16898
Putnam County,putnam-county-tn,1438,Tennessee,47141,78843
Rhea County,rhea-county-tn,1438,Tennessee,47143,33044
Roane County,roane-county-tn,1438,Tennessee,47145,53140
Robertson County,robertson-county-tn,1438,Tennessee,47147,71012
Rutherford County,rutherford-county-tn,1438,Tennessee,47149,324890
Scott County,scott-county-tn,1438,Tennessee,47151,22039
Sequatchie County,sequatchie-county-tn,1438,Tennessee,47153,14876
Sevier County,sevier-county-tn,1438,Tennessee,47155,97892
Shelby County,shelby-county-tn,1438,Tennessee,47157,935764
Smith County,smith-county-tn,1438,Tennessee,47159,19942
Stewart County,stewart-county-tn,1438,Tennessee,47161,13561
Sullivan County,sullivan-county-tn,1438,Tennessee,47163,157668
Sumner County,sumner-county-tn,1438,Tennessee,47165,187149
Tipton County,tipton-county-tn,1438,Tennessee,47167,61581
Trousdale County,trousdale-county-tn,1438,Tennessee,47169,11012
Unicoi County,unicoi-county-tn,1438,Tennessee,47171,17761
Union County,union-county-tn,1438,Tennessee,47173,19688
Van Buren County,van-buren-county-tn,1438,Tennessee,47175,5765
Warren County,warren-county-tn,1438,Tennessee,47177,40878
Washington County,washington-county-tn,1438,Tennessee,47179,128607
Wayne County,wayne-county-tn,1438,Tennessee,47181,16558
Weakley County,weakley-county-tn,1438,Tennessee,47183,33415
White County,white-county-tn,1438,Tennessee,47185,27107
Williamson County,williamson-county-tn,1438,Tennessee,47187,231729
Wilson County,wilson-county-tn,1438,Tennessee,47189,140625
Anderson County,anderson-county-tx,1439,Texas,48001,58057
Andrews County,andrews-county-tx,1439,Texas,48003,18128
Angelina County,angelina-county-tx,1439,Texas,48005,87092
Aransas County,aransas-county-tx,1439,Texas,48007,23792
Archer County,archer-county-tx,1439,Texas,48009,8786
Armstrong County,armstrong-county-tx,1439,Texas,48011,1892
Atascosa County,atascosa-county-tx,1439,Texas,48013,50310
Austin County,austin-county-tx,1439,Texas,48015,29989
Bailey County,bailey-county-tx,1439,Texas,48017,7027
Bandera County,bandera-county-tx,1439,Texas,48019,22824
Bastrop County,bastrop-county-tx,1439,Texas,48021,86976
Baylor County,baylor-county-tx,1439,Texas,48023,3582
Bee County,bee-county-tx,1439,Texas,48025,32587
Bell County,bell-county-tx,1439,Texas,48027,355642
Bexar County,bexar-county-tx,1439,Texas,48029,1986049
Blanco County,blanco-county-tx,1439,Texas,48031,11702
Borden County,borden-county-tx,1439,Texas,48033,648
Bosque County,bosque-county-tx,1439,Texas,48035,18691
Bowie County,bowie-county-tx,1439,Texas,48037,94324
Brazoria County,brazoria-county-tx,1439,Texas,48039,370200
Brazos County,brazos-county-tx,1439,Texas,48041,226758
Brewster County,brewster-county-tx,1439,Texas,48043,9267
Briscoe County,briscoe-county-tx,1439,Texas,48045,1516
Brooks County,brooks-county-tx,1439,Texas,48047,7114
Brown County,brown-county-tx,1439,Texas,48049,37924
Burleson County,burleson-county-tx,1439,Texas,48051,18389
Burnet County,burnet-county-tx,1439,Texas,48053,47542
Caldwell County,caldwell-county-tx,1439,Texas,48055,43247
Calhoun County,calhoun-county-tx,1439,Texas,48057,21561
Callahan County,callahan-county-tx,1439,Texas,48059,13994
Cameron County,cameron-county-tx,1439,Texas,48061,423908
Camp County,camp-county-tx,1439,Texas,48063,13033
Carson County,carson-county-tx,1439,Texas,48065,6005
Cass County,cass-county-tx,1439,Texas,48067,30119
Castro County,castro-county-tx,1439,Texas,48069,7665
Chambers County,chambers-county-tx,1439,Texas,48071,42454
Cherokee County,cherokee-county-tx,1439,Texas,48073,52592
Childress County,childress-county-tx,1439,Texas,48075,7291
Clay County,clay-county-tx,1439,Texas,48077,10456
Cochran County,cochran-county-tx,1439,Texas,48079,2836
Coke County,coke-county-tx,1439,Texas,48081,3370
Coleman County,coleman-county-tx,1439,Texas,48083,8397
Collin County,collin-county-tx,1439,Texas,48085,1005146
Collingsworth County,collingsworth-county-tx,1439,Texas,48087,2962
Colorado County,colorado-county-tx,1439,Texas,48089,21217
Comal County,comal-county-tx,1439,Texas,48091,148373
Comanche County,comanche-county-tx,1439,Texas,48093,13534
Concho County,concho-county-tx,1439,Texas,48095,4276
Cooke County,cooke-county-tx,1439,Texas,48097,40574
Coryell County,coryell-county-tx,1439,Texas,48099,74808
Cottle County,cottle-county-tx,1439,Texas,48101,1389
Crane County,crane-county-tx,1439,Texas,48103,4794
Crockett County,crockett-county-tx,1439,Texas,48105,3499
Crosby County,crosby-county-tx,1439,Texas,48107,5779
Culberson County,culberson-county-tx,1439,Texas,48109,2204
Dallam County,dallam-county-tx,1439,Texas,48111,7200
Dallas County,dallas-county-tx,1439,Texas,48113,2637772
Dawson County,dawson-county-tx,1439,Texas,48115,12619
Deaf Smith County,deaf-smith-county-tx,1439,Texas,48117,18760
Delta County,delta-county-tx,1439,Texas,48119,5349
Denton County,denton-county-tx,1439,Texas,48121,859064
DeWitt County,dewitt-county-tx,1439,Texas,48123,20187
Dickens County,dickens-county-tx,1439,Texas,48125,2249
Dimmit County,dimmit-county-tx,1439,Texas,48127,10308
Donley County,donley-county-tx,1439,Texas,48129,3319
Duval County,duval-county-tx,1439,Texas,48131,11212
Eastland County,eastland-county-tx,1439,Texas,48133,18322
Ector County,ector-county-tx,1439,Texas,48135,162124
Edwards County,edwards-county-tx,1439,Texas,48137,1928
Ellis County,ellis-county-tx,1439,Texas,48139,179436
El Paso County,el-paso-county-tx,1439,Texas,48141,840758
Erath County,erath-county-tx,1439,Texas,48143,42446
Falls County,falls-county-tx,1439,Texas,48145,17335
Fannin County,fannin-county-tx,1439,Texas,48147,35286
Fayette County,fayette-county-tx,1439,Texas,48149,25349
Fisher County,fisher-county-tx,1439,Texas,48151,3839
Floyd County,floyd-county-tx,1439,Texas,48153,5837
Foard County,foard-county-tx,1439,Texas,48155,1200
Fort Bend County,fort-bend-county-tx,1439,Texas,48157,787858
Franklin County,franklin-county-tx,1439,Texas,48159,10766
Freestone County,freestone-county-tx,1439,Texas,48161,19808
Frio County,frio-county-tx,1439,Texas,48163,19816
Gaines County,gaines-county-tx,1439,Texas,48165,20901
Galveston County,galveston-county-tx,1439,Texas,48167,337890
Garza County,garza-county-tx,1439,Texas,48169,6578
Gillespie County,gillespie-county-tx,1439,Texas,48171,26804
Glasscock County,glasscock-county-tx,1439,Texas,48173,1388
Goliad County,goliad-county-tx,1439,Texas,48175,7584
Gonzales County,gonzales-county-tx,1439,Texas,48177,20826
Gray County,gray-county-tx,1439,Texas,48179,21895
Grayson County,grayson-county-tx,1439,Texas,48181,133991
Gregg County,gregg-county-tx,1439,Texas,48183,123707
Grimes County,grimes-county-tx,1439,Texas,48185,28360
Guadalupe County,guadalupe-county-tx,1439,Texas,48187,163694
Hale County,hale-county-tx,1439,Texas,48189,33830
Hall County,hall-county-tx,1439,Texas,48191,3028
Hamilton County,hamilton-county-tx,1439,Texas,48193,8484
Hansford County,hansford-county-tx,1439,Texas,48195,5463
Hardeman County,hardeman-county-tx,1439,Texas,48197,3922
Hardin County,hardin-county-tx,1439,Texas,48199,57207
Harris County,harris-county-tx,1439,Texas,48201,4698619
Harrison County,harrison-county-tx,1439,Texas,48203,66726
Hartley County,hartley-county-tx,1439,Texas,48205,5619
Haskell County,haskell-county-tx,1439,Texas,48207,5813
Hays County,hays-county-tx,1439,Texas,48209,222631
Hemphill County,hemphill-county-tx,1439,Texas,48211,3825
Henderson County,henderson-county-tx,1439,Texas,48213,82299
Hidalgo County,hidalgo-county-tx,1439,Texas,48215,865939
Hill County,hill-county-tx,1439,Texas,48217,36354
Hockley County,hockley-county-tx,1439,Texas,48219,22980
Hood County,hood-county-tx,1439,Texas,48221,60537
Hopkins County,hopkins-county-tx,1439,Texas,48223,36810
Houston County,houston-county-tx,1439,Texas,48225,23169
Howard County,howard-county-tx,1439,Texas,48227,36459
Hudspeth County,hudspeth-county-tx,1439,Texas,48229,4795
Hunt County,hunt-county-tx,1439,Texas,48231,96493
Hutchinson County,hutchinson-county-tx,1439,Texas,48233,21198
Irion County,irion-county-tx,1439,Texas,48235,1522
Jack County,jack-county-tx,1439,Texas,48237,8843
Jackson County,jackson-county-tx,1439,Texas,48239,14874
Jasper County,jasper-county-tx,1439,Texas,48241,35872
Jeff Davis County,jeff-davis-county-tx,1439,Texas,48243,2252
Jefferson County,jefferson-county-tx,1439,Texas,48245,255001
Jim Hogg County,jim-hogg-county-tx,1439,Texas,48247,5248
Jim Wells County,jim-wells-county-tx,1439,Texas,48249,40822
Johnson County,johnson-county-tx,1439,Texas,48251,171361
Jones County,jones-county-tx,1439,Texas,48253,19817
Karnes County,karnes-county-tx,1439,Texas,48255,15650
Kaufman County,kaufman-county-tx,1439,Texas,48257,128622
Kendall County,kendall-county-tx,1439,Texas,48259,45641
Kenedy County,kenedy-county-tx,1439,Texas,48261,442
Kent County,kent-county-tx,1439,Texas,48263,726
Kerr County,kerr-county-tx,1439,Texas,48265,52405
Kimble County,kimble-county-tx,1439,Texas,48267,4362
King County,king-county-tx,1439,Texas,48269,277
Kinney County,kinney-county-tx,1439,Texas,48271,3767
Kleberg County,kleberg-county-tx,1439,Texas,48273,31129
Knox County,knox-county-tx,1439,Texas,48275,3653
Lamar County,lamar-county-tx,1439,Texas,48277,49728
Lamb County,lamb-county-tx,1439,Texas,48279,13158
Lampasas County,lampasas-county-tx,1439,Texas,48281,21229
La Salle County,la-salle-county-tx,1439,Texas,48283,7531
Lavaca County,lavaca-county-tx,1439,Texas,48285,20110
Lee County,lee-county-tx,1439,Texas,48287,17144
Leon County,leon-county-tx,1439,Texas,48289,17270
Liberty County,liberty-county-tx,1439,Texas,48291,86323
Limestone County,limestone-county-tx,1439,Texas,48293,23519
Lipscomb County,lipscomb-county-tx,1439,Texas,48295,3355
Live Oak County,live-oak-county-tx,1439,Texas,48297,12166
Llano County,llano-county-tx,1439,Texas,48299,21646
Loving County,loving-county-tx,1439,Texas,48301,152
Lubbock County,lubbock-county-tx,1439,Texas,48303,307412
Lynn County,lynn-county-tx,1439,Texas,48305,5877
McCulloch County,mcculloch-county-tx,1439,Texas,48307,7987
McLennan County,mclennan-county-tx,1439,Texas,48309,254607
McMullen County,mcmullen-county-tx,1439,Texas,48311,749
Madison County,madison-county-tx,1439,Texas,48313,14422
Marion County,marion-county-tx,1439,Texas,48315,9928
Martin County,martin-county-tx,1439,Texas,48317,5753
Mason County,mason-county-tx,1439,Texas,48319,4280
Matagorda County,matagorda-county-tx,1439,Texas,48321,36552
Maverick County,maverick-county-tx,1439,Texas,48323,58485
Medina County,medina-county-tx,1439,Texas,48325,50921
Menard County,menard-county-tx,1439,Texas,48327,2139
Midland County,midland-county-tx,1439,Texas,48329,172578
Milam County,milam-county-tx,1439,Texas,48331,25131
Mills County,mills-county-tx,1439,Texas,48333,4921
Mitchell County,mitchell-county-tx,1439,Texas,48335,8145
Montague County,montague-county-tx,1439,Texas,48337,19596
Montgomery County,montgomery-county-tx,1439,Texas,48339,590925
Moore County,moore-county-tx,1439,Texas,48341,21485
Morris County,morris-county-tx,1439,Texas,48343,12339
Motley County,motley-county-tx,1439,Texas,48345,1234
Nacogdoches County,nacogdoches-county-tx,1439,Texas,48347,65711
Navarro County,navarro-county-tx,1439,Texas,48349,49565
Newton County,newton-county-tx,1439,Texas,48351,13746
Nolan County,nolan-county-tx,1439,Texas,48353,14751
Nueces County,nueces-county-tx,1439,Texas,48355,362265
Ochiltree County,ochiltree-county-tx,1439,Texas,48357,9947
Oldham County,oldham-county-tx,1439,Texas,48359,2131
Orange County,orange-county-tx,1439,Texas,48361,83572
Palo Pinto County,palo-pinto-county-tx,1439,Texas,48363,28875
Panola County,panola-county-tx,1439,Texas,48365,23148
Parker County,parker-county-tx,1439,Texas,48367,138371
Parmer County,parmer-county-tx,1439,Texas,48369,9864
Pecos County,pecos-county-tx,1439,Texas,48371,15673
Polk County,polk-county-tx,1439,Texas,48373,50031
Potter County,potter-county-tx,1439,Texas,48375,119648
Presidio County,presidio-county-tx,1439,Texas,48377,6948
Rains County,rains-county-tx,1439,Texas,48379,12159
Randall County,randall-county-tx,1439,Texas,48381,136271
Reagan County,reagan-county-tx,1439,Texas,48383,3741
Real County,real-county-tx,1439,Texas,48385,3478
Red River County,red-river-county-tx,1439,Texas,48387,12175
Reeves County,reeves-county-tx,1439,Texas,48389,15695
Refugio County,refugio-county-tx,1439,Texas,48391,7032
Roberts County,roberts-county-tx,1439,Texas,48393,903
Robertson County,robertson-county-tx,1439,Texas,48395,17284
Rockwall County,rockwall-county-tx,1439,Texas,48397,100657
Runnels County,runnels-county-tx,1439,Texas,48399,10234
Rusk County,rusk-county-tx,1439,Texas,48401,54450
Sabine County,sabine-county-tx,1439,Texas,48403,10589
San Augustine County,san-augustine-county-tx,1439,Texas,48405,8232
San Jacinto County,san-jacinto-county-tx,1439,Texas,48407,28719
San Patricio County,san-patricio-county-tx,1439,Texas,48409,66893
San Saba County,san-saba-county-tx,1439,Texas,48411,6054
Schleicher County,schleicher-county-tx,1439,Texas,48413,2895
Scurry County,scurry-county-tx,1439,Texas,48415,16866
Shackelford County,shackelford-county-tx,1439,Texas,48417,3253
Shelby County,shelby-county-tx,1439,Texas,48419,25418
Sherman County,sherman-county-tx,1439,Texas,48421,3079
Smith County,smith-county-tx,1439,Texas,48423,230221
Somervell County,somervell-county-tx,1439,Texas,48425,9016
Starr County,starr-county-tx,1439,Texas,48427,64525
Stephens County,stephens-county-tx,1439,Texas,48429,9433
Sterling County,sterling-county-tx,1439,Texas,48431,1311
Stonewall County,stonewall-county-tx,1439,Texas,48433,1362
Sutton County,sutton-county-tx,1439,Texas,48435,3758
Swisher County,swisher-county-tx,1439,Texas,48437,7462
Tarrant County,tarrant-county-tx,1439,Texas,48439,2084931
Taylor County,taylor-county-tx,1439,Texas,48441,137640
Terrell County,terrell-county-tx,1439,Texas,48443,823
Terry County,terry-county-tx,1439,Texas,48445,12287
Throckmorton County,throckmorton-county-tx,1439,Texas,48447,1515
Titus County,titus-county-tx,1439,Texas,48449,33033
Tom Green County,tom-green-county-tx,1439,Texas,48451,118189
Travis County,travis-county-tx,1439,Texas,48453,1248743
Trinity County,trinity-county-tx,1439,Texas,48455,14740
Tyler County,tyler-county-tx,1439,Texas,48457,21696
Upshur County,upshur-county-tx,1439,Texas,48459,41260
Upton County,upton-county-tx,1439,Texas,48461,3671
Uvalde County,uvalde-county-tx,1439,Texas,48463,26846
Val Verde County,val-verde-county-tx,1439,Texas,48465,49208
Van Zandt County,van-zandt-county-tx,1439,Texas,48467,56019
Victoria County,victoria-county-tx,1439,Texas,48469,92035
Walker County,walker-county-tx,1439,Texas,48471,72480
Waller County,waller-county-tx,1439,Texas,48473,53126
Ward County,ward-county-tx,1439,Texas,48475,11720
Washington County,washington-county-tx,1439,Texas,48477,35108
Webb County,webb-county-tx,1439,Texas,48479,275910
Wharton County,wharton-county-tx,1439,Texas,48481,41619
Wheeler County,wheeler-county-tx,1439,Texas,48483,5191
Wichita County,wichita-county-tx,1439,Texas,48485,132064
Wilbarger County,wilbarger-county-tx,1439,Texas,48487,12820
Willacy County,willacy-county-tx,1439,Texas,48489,21515
Williamson County,williamson-county-tx,1439,Texas,48491,566719
Wilson County,wilson-county-tx,1439,Texas,48493,50224
Winkler County,winkler-county-tx,1439,Texas,48495,7720
Wise County,wise-county-tx,1439,Texas,48497,68305
Wood County,wood-county-tx,1439,Texas,48499,45129
Yoakum County,yoakum-county-tx,1439,Texas,48501,8591
Young County,young-county-tx,1439,Texas,48503,18045
Zapata County,zapata-county-tx,1439,Texas,48505,14190
Zavala County,zavala-county-tx,1439,Texas,48507,11983
Beaver County,beaver-county-ut,1440,Utah,49001,6580
Box Elder County,box-elder-county-ut,1440,Utah,49003,54950
Cache County,cache-county-ut,1440,Utah,49005,127068
Carbon County,carbon-county-ut,1440,Utah,49007,20269
Daggett County,daggett-county-ut,1440,Utah,49009,980
Davis County,davis-county-ut,1440,Utah,49011,351713
Duchesne County,duchesne-county-ut,1440,Utah,49013,19964
Emery County,emery-county-ut,1440,Utah,49015,10014
Garfield County,garfield-county-ut,1440,Utah,49017,5080
Grand County,grand-county-ut,1440,Utah,49019,9764
Iron County,iron-county-ut,1440,Utah,49021,52775
Juab County,juab-county-ut,1440,Utah,49023,11555
Kane County,kane-county-ut,1440,Utah,49025,7709
Millard County,millard-county-ut,1440,Utah,49027,13006
Morgan County,morgan-county-ut,1440,Utah,49029,12045
Piute County,piute-county-ut,1440,Utah,49031,1445
Rich County,rich-county-ut,1440,Utah,49033,2464
Salt Lake County,salt-lake-county-ut,1440,Utah,49035,1152633
San Juan County,san-juan-county-ut,1440,Utah,49037,15449
Sanpete County,sanpete-county-ut,1440,Utah,49039,30623
Sevier County,sevier-county-ut,1440,Utah,49041,21539
Summit County,summit-county-ut,1440,Utah,49043,41933
Tooele County,tooele-county-ut,1440,Utah,49045,69907
Uintah County,uintah-county-ut,1440,Utah,49047,35438
Utah County,utah-county-ut,1440,Utah,49049,622213
Wasatch County,wasatch-county-ut,1440,Utah,49051,33240
Washington County,washington-county-ut,1440,Utah,49053,171700
Wayne County,wayne-county-ut,1440,Utah,49055,2690
Weber County,weber-county-ut,1440,Utah,49057,256359
Addison County,addison-county-vt,1441,Vermont,50001,36973
Bennington County,bennington-county-vt,1441,Vermont,50003,35631
Caledonia County,caledonia-county-vt,1441,Vermont,50005,30302
Chittenden County,chittenden-county-vt,1441,Vermont,50007,164572
Essex County,essex-county-vt,1441,Vermont,50009,6250
Franklin County,franklin-county-vt,1441,Vermont,50011,49421
Grand Isle County,grand-isle-county-vt,1441,Vermont,50013,7090
Lamoille County,lamoille-county-vt,1441,Vermont,50015,25300
Orange County,orange-county-vt,1441,Vermont,50017,28999
Orleans County,orleans-county-vt,1441,Vermont,50019,26907
Rutland County,rutland-county-vt,1441,Vermont,50021,58672
Washington County,washington-county-vt,1441,Vermont,50023,58140
Windham County,windham-county-vt,1441,Vermont,50025,42756
Windsor County,windsor-county-vt,1441,Vermont,50027,55286
Accomack County,accomack-county-va,1442,Virginia,51001,32412
Albemarle County,albemarle-county-va,1442,Virginia,51003,108718
Alleghany County,alleghany-county-va,1442,Virginia,51005,14910
Amelia County,amelia-county-va,1442,Virginia,51007,13013
Amherst County,amherst-county-va,1442,Virginia,51009,31666
Appomattox County,appomattox-county-va,1442,Virginia,51011,15841
Arlington County,arlington-county-va,1442,Virginia,51013,237521
Augusta County,augusta-county-va,1442,Virginia,51015,75457
Bath County,bath-county-va,1442,Virginia,51017,4292
Bedford County,bedford-county-va,1442,Virginia,51019,78747
Bland County,bland-county-va,1442,Virginia,51021,6293
Botetourt County,botetourt-county-va,1442,Virginia,51023,33277
Brunswick County,brunswick-county-va,1442,Virginia,51025,16384
Buchanan County,buchanan-county-va,1442,Virginia,51027,21221
Buckingham County,buckingham-county-va,1442,Virginia,51029,16999
Campbell County,campbell-county-va,1442,Virginia,51031,54973
Caroline County,caroline-county-va,1442,Virginia,51033,30772
Carroll County,carroll-county-va,1442,Virginia,51035,29636
Charles City County,charles-city-county-va,1442,Virginia,51036,6941
Charlotte County,charlotte-county-va,1442,Virginia,51037,11938
Chesterfield County,chesterfield-county-va,1442,Virginia,51041,348556
Clarke County,clarke-county-va,1442,Virginia,51043,14523
Craig County,craig-county-va,1442,Virginia,51045,5064
Culpeper County,culpeper-county-va,1442,Virginia,51047,51859
Cumberland County,cumberland-county-va,1442,Virginia,51049,9809
Dickenson County,dickenson-county-va,1442,Virginia,51051,14523
Dinwiddie County,dinwiddie-county-va,1442,Virginia,51053,28529
Essex County,essex-county-va,1442,Virginia,51057,10919
Fairfax County,fairfax-county-va,1442,Virginia,51059,1150795
Fauquier County,fauquier-county-va,1442,Virginia,51061,70675
Floyd County,floyd-county-va,1442,Virginia,51063,15795
Fluvanna County,fluvanna-county-va,1442,Virginia,51065,26783
Franklin County,franklin-county-va,1442,Virginia,51067,56195
