term_id,GEOID,county_name,state_name,slug,state_id,state_term_id,census_2018_pop,pop_density_land,area_total,area_land,area_water,housing_units,pop_density_housing
1501,"0500000US01037","Coosa County","Alabama","coosa-county-al","AL",1396,10715,17.7,666.35,15.42,650.93,6478,10
1502,"0500000US01039","Covington County","Alabama","covington-county-al","AL",1396,36986,36.6,1043.79,13.33,1030.46,18829,18.3
1503,"0500000US01041","Crenshaw County","Alabama","crenshaw-county-al","AL",1396,13824,22.8,610.92,2.08,608.84,6735,11.1
1504,"0500000US01043","Cullman County","Alabama","cullman-county-al","AL",1396,83442,109.4,755.02,20.18,734.84,37054,50.4
1505,"0500000US01045","Dale County","Alabama","dale-county-al","AL",1396,48956,89.6,562.7,1.55,561.15,22677,40.4
1506,"0500000US01047","Dallas County","Alabama","dallas-county-al","AL",1396,38310,44.8,993.8,15.11,978.69,20208,20.6
1507,"0500000US01049","DeKalb County","Alabama","dekalb-county-al","AL",1396,71385,91.5,778.69,1.59,777.09,31109,40
1508,"0500000US01051","Elmore County","Alabama","elmore-county-al","AL",1396,81887,128.2,657.04,38.56,618.48,32657,52.8
1509,"0500000US01053","Escambia County","Alabama","escambia-county-al","AL",1396,36748,40.5,953.14,8.06,945.08,16486,17.4
1510,"0500000US01055","Etowah County","Alabama","etowah-county-al","AL",1396,102501,195.2,548.63,13.64,534.99,47454,88.7
1511,"0500000US01057","Fayette County","Alabama","fayette-county-al","AL",1396,16433,27.5,629.36,1.7,627.66,8437,13.4
1512,"0500000US01059","Franklin County","Alabama","franklin-county-al","AL",1396,31363,50,646.52,12.7,633.82,14022,22.1
1513,"0500000US01061","Geneva County","Alabama","geneva-county-al","AL",1396,26314,46.6,578.95,4.54,574.41,12687,22.1
1514,"0500000US01063","Greene County","Alabama","greene-county-al","AL",1396,8233,14,659.94,12.83,647.11,5007,7.7
1515,"0500000US01065","Hale County","Alabama","hale-county-al","AL",1396,14726,24.5,656.5,12.56,643.94,7655,11.9
1516,"0500000US01067","Henry County","Alabama","henry-county-al","AL",1396,17209,30.8,568.31,6.56,561.75,8891,15.8
1517,"0500000US01069","Houston County","Alabama","houston-county-al","AL",1396,104722,175.1,581.65,1.83,579.82,45319,78.2
1518,"0500000US01071","Jackson County","Alabama","jackson-county-al","AL",1396,51736,49.4,1126.77,48.9,1077.87,24786,23
1519,"0500000US01073","Jefferson County","Alabama","jefferson-county-al","AL",1396,659300,592.5,1123.81,12.54,1111.28,300552,270.5
1520,"0500000US01075","Lamar County","Alabama","lamar-county-al","AL",1396,13844,24.1,605.46,".62,604.85,7354,12.2
1521,"0500000US01077","Lauderdale County","Alabama","lauderdale-county-al","AL",1396,92387,138.8,720.99,53.29,667.7,43791,65.6
1522,"0500000US01079","Lawrence County","Alabama","lawrence-county-al","AL",1396,32957,49.7,717.2,26.52,690.68,15229,22
1523,"0500000US01081","Lee County","Alabama","lee-county-al","AL",1396,163941,230.8,615.85,8.31,607.54,62391,102.7
1524,"0500000US01083","Limestone County","Alabama","limestone-county-al","AL",1396,96174,147.8,607.19,47.25,559.94,34977,62.5
1525,"0500000US01085","Lowndes County","Alabama","lowndes-county-al","AL",1396,9974,15.8,725.07,9.16,715.91,5140,7.2
1526,"0500000US01087","Macon County","Alabama","macon-county-al","AL",1396,18439,35.2,613.21,4.32,608.89,10259,16.8
1527,"0500000US01089","Madison County","Alabama","madison-county-al","AL",1396,366519,417.7,812.7,11.11,801.59,146447,182.7
1528,"0500000US01091","Marengo County","Alabama","marengo-county-al","AL",1396,19066,21.5,982.67,5.79,976.88,10237,10.5
1529,"0500000US01093","Marion County","Alabama","marion-county-al","AL",1396,29763,41.5,743.57,1.28,742.29,14737,19.9
1530,"0500000US01095","Marshall County","Alabama","marshall-county-al","AL",1396,96109,164.4,623.18,57.34,565.84,40342,71.3
1531,"0500000US01097","Mobile County","Alabama","mobile-county-al","AL",1396,413757,335.9,1644.01,414.58,1229.44,178196,144.9
1532,"0500000US01099","Monroe County","Alabama","monroe-county-al","AL",1396,21067,22.5,1034.42,8.74,1025.67,11333,11
1533,"0500000US01101","Montgomery County","Alabama","montgomery-county-al","AL",1396,225763,292.5,799.91,15.66,784.25,101641,129.6
1534,"0500000US01103","Morgan County","Alabama","morgan-county-al","AL",1396,119089,206.3,599.05,19.72,579.34,51193,88.4
1535,"0500000US01105","Perry County","Alabama","perry-county-al","AL",1396,9140,14.7,723.88,4.22,719.66,4737,6.6
1536,"0500000US01107","Pickens County","Alabama","pickens-county-al","AL",1396,19938,22.4,890.13,8.72,881.41,9483,10.8
1537,"0500000US01109","Pike County","Alabama","pike-county-al","AL",1396,33338,48.9,673.01,".91,672.09,15267,22.7
1538,"0500000US01111","Randolph County","Alabama","randolph-county-al","AL",1396,22725,39.5,584.13,3.59,580.55,11982,20.6
1539,"0500000US01113","Russell County","Alabama","russell-county-al","AL",1396,57781,82.6,647.19,6.05,641.14,24595,38.4
1540,"0500000US01115","St. Clair County","Alabama","st-clair-county-al","AL",1396,88690,132.3,653.64,21.74,631.9,35541,56.2
1541,"0500000US01117","Shelby County","Alabama","shelby-county-al","AL",1396,215707,248.5,809.53,24.59,784.93,80970,103.2
1542,"0500000US01119","Sumter County","Alabama","sumter-county-al","AL",1396,12691,15.2,913.32,9.43,903.89,6786,7.5
1543,"0500000US01121","Talladega County","Alabama","talladega-county-al","AL",1396,79828,111.7,760.31,23.53,736.78,37088,50.3
1544,"0500000US01123","Tallapoosa County","Alabama","tallapoosa-county-al","AL",1396,40497,58.1,766.25,49.73,716.52,22111,30.9
1545,"0500000US01125","Tuscaloosa County","Alabama","tuscaloosa-county-al","AL",1396,208911,147.3,1351.25,29.5,1321.75,84872,64.2
1546,"0500000US01127","Walker County","Alabama","walker-county-al","AL",1396,63711,84.7,805.19,14,791.19,30816,38.9
1547,"0500000US01129","Washington County","Alabama","washington-county-al","AL",1396,16378,16.3,1088.57,8.36,1080.21,8407,7.8
1548,"0500000US01131","Wilcox County","Alabama","wilcox-county-al","AL",1396,10627,13.1,907.41,18.91,888.5,5649,6.4
1549,"0500000US01133","Winston County","Alabama","winston-county-al","AL",1396,23660,39.9,631.87,18.89,612.98,13469,22
1550,"0500000US02013","Aleutians East Borough","Alaska","aleutians-east-borough-ak","AK",1397,3515,".4,15009.86,8027.92,6981.94,747,".1
1551,"0500000US02016","Aleutians West Census Area","Alaska","aleutians-west-census-area-ak","AK",1397,5723,1.3,14116.44,9726.16,4390.28,1929,".4
1552,"0500000US02020","Anchorage Municipality","Alaska","anchorage-municipality-ak","AK",1397,291538,171.2,1961,256.32,1704.68,113032,66.3
1553,"0500000US02050","Bethel Census Area","Alaska","bethel-census-area-ak","AK",1397,18216,".4,45504.21,4934.2,40570,5919,".1
1554,"0500000US02060","Bristol Bay Borough","Alaska","bristol-bay-borough-ak","AK",1397,877,2,887.56,383.72,503.84,969,1.9
1555,"0500000US02068","Denali Borough","Alaska","denali-borough-ak","AK",1397,2059,".1,12776.92,25.51,12751.41,1771,".1
1556,"0500000US02070","Dillingham Census Area","Alaska","dillingham-census-area-ak","AK",1397,5000,".3,20915.21,2346.43,18568.78,2427,".1
1557,"0500000US02090","Fairbanks North Star Borough","Alaska","fairbanks-north-star-borough-ak","AK",1397,98971,13.3,7443.69,105.48,7338.21,41783,5.7
1558,"0500000US02100","Haines Borough","Alaska","haines-borough-ak","AK",1397,2474,1.1,2725.5,406.9,2318.6,1631,".7
1559,"0500000US02105","Hoonah-Angoon Census Area","Alaska","hoonah-angoon-census-area-ak","AK",1397,2151,".3,10914.15,3389.24,7524.91,1771,".2
1560,"0500000US02110","Juneau City and Borough","Alaska","juneau-city-and-borough-ak","AK",1397,32113,11.6,3253.89,551.96,2701.93,13055,4.8
1561,"0500000US02122","Kenai Peninsula Borough","Alaska","kenai-peninsula-borough-ak","AK",1397,58533,3.4,24752.32,8676.99,16075.33,30578,1.9
1562,"0500000US02130","Ketchikan Gateway Borough","Alaska","ketchikan-gateway-borough-ak","AK",1397,13918,2.8,6653.56,1795.15,4858.41,6166,1.3
1563,"0500000US02150","Kodiak Island Borough","Alaska","kodiak-island-borough-ak","AK",1397,13345,2.1,12021.83,5472.25,6549.58,5303,".8
1564,"0500000US02158","Kusilvak Census Area","Alaska","kusilvak-census-area-ak","AK",1397,8303,"","","","","","
1565,"0500000US02164","Lake and Peninsula Borough","Alaska","lake-and-peninsula-borough-ak","AK",1397,1587,".1,32922.5,9270.49,23652.01,1502,".1
1566,"0500000US02170","Matanuska-Susitna Borough","Alaska","matanuska-susitna-borough-ak","AK",1397,107610,3.6,25257.61,649.71,24607.9,41329,1.7
1567,"0500000US02180","Nome Census Area","Alaska","nome-census-area-ak","AK",1397,10008,".4,28277.62,5315.86,22961.76,4008,".2
1568,"0500000US02185","North Slope Borough","Alaska","north-slope-borough-ak","AK",1397,9872,".1,94796.28,6100.87,88695.41,2500,0
1569,"0500000US02188","Northwest Arctic Borough","Alaska","northwest-arctic-borough-ak","AK",1397,7671,".2,40748.94,5176.35,35572.58,2707,".1
1570,"0500000US02195","Petersburg Borough","Alaska","petersburg-borough-ak","AK",1397,3221,1.2,5684.07,2402.08,3281.98,1994,".6
1571,"0500000US02198","Prince of Wales-Hyder Census Area","Alaska","prince-of-wales-hyder-census-area-ak","AK",1397,6422,1.4,7683.28,3760.41,3922.87,2992,".8
1572,"0500000US02220","Sitka City and Borough","Alaska","sitka-city-and-borough-ak","AK",1397,8647,3.1,4811.43,1941.09,2870.34,4102,1.4
1573,"0500000US02230","Skagway Municipality","Alaska","skagway-municipality-ak","AK",1397,1148,2.1,464.04,11.71,452.32,636,1.4
1574,"0500000US02240","Southeast Fairbanks Census Area","Alaska","southeast-fairbanks-census-area-ak","AK",1397,6918,".3,25059.46,290.66,24768.81,3915,".2
1575,"0500000US02261","Valdez-Cordova Census Area","Alaska","valdez-cordova-census-area-ak","AK",1397,9164,".3,40340.17,6100.29,34239.88,6102,".2
1576,"0500000US02275","Wrangell City and Borough","Alaska","wrangell-city-and-borough-ak","AK",1397,2503,".9,3462.06,920.57,2541.48,1428,".6
1577,"0500000US02282","Yakutat City and Borough","Alaska","yakutat-city-and-borough-ak","AK",1397,604,".1,9462.87,1813.41,7649.46,450,".1
1578,"0500000US02290","Yukon-Koyukuk Census Area","Alaska","yukon-koyukuk-census-area-ak","AK",1397,5327,0,147804.63,2299.84,145504.79,4038,0
1579,"0500000US04001","Apache County","Arizona","apache-county-az","AZ",1398,71818,6.4,11218.44,20.92,11197.52,32514,2.9
